timestamp,open,high,low,close,volume
2021-02-17 22:48:47.864,51974.2,52125.0,51965.3,52043.9,188.311
2021-02-17 22:48:50.315,51974.2,52125.0,51965.3,52043.2,189.29
2021-02-17 22:48:52.503,51974.2,52125.0,51965.3,52043.6,189.906
2021-02-17 22:48:54.564,51974.2,52125.0,51965.3,52043.2,189.98
2021-02-17 22:48:56.838,51974.2,52125.0,51965.3,52046.2,190.148
2021-02-17 22:48:58.889,51974.2,52125.0,51965.3,52046.2,190.794
2021-02-17 22:49:00.894,51974.2,52125.0,51965.3,52046.2,190.875
2021-02-17 22:49:03.091,51974.2,52125.0,51965.3,52046.2,191.061
2021-02-17 22:49:05.096,51974.2,52125.0,51965.3,52046.2,191.257
2021-02-17 22:49:07.326,51974.2,52125.0,51965.3,52046.2,191.475
2021-02-17 22:49:09.356,51974.2,52125.0,51965.3,52040.5,192.186
2021-02-17 22:49:11.382,51974.2,52125.0,51965.3,52040.5,192.708
2021-02-17 22:49:13.891,51974.2,52125.0,51965.3,52040.5,193.351
2021-02-17 22:49:16.102,51974.2,52125.0,51965.3,52038.7,193.87
2021-02-17 22:49:18.357,51974.2,52125.0,51965.3,52034.1,194.232
2021-02-17 22:49:20.382,51974.2,52125.0,51965.3,52032.4,194.83
2021-02-17 22:49:22.403,51974.2,52125.0,51965.3,52032.4,196.043
2021-02-17 22:49:24.407,51974.2,52125.0,51965.3,52032.4,196.537
2021-02-17 22:49:26.934,51974.2,52125.0,51965.3,52032.4,197.395
2021-02-17 22:49:28.992,51974.2,52125.0,51965.3,52029.9,197.756
2021-02-17 22:49:31.207,51974.2,52125.0,51965.3,52029.0,197.915
2021-02-17 22:49:33.678,51974.2,52125.0,51965.3,52029.0,197.992
2021-02-17 22:49:35.791,51974.2,52125.0,51965.3,52030.0,198.896
2021-02-17 22:49:37.960,51974.2,52125.0,51965.3,52028.0,200.059
2021-02-17 22:49:40.234,51974.2,52125.0,51965.3,52028.0,200.52
2021-02-17 22:49:42.663,51974.2,52125.0,51965.3,52028.0,200.793
2021-02-17 22:49:44.690,51974.2,52125.0,51965.3,52028.0,200.925
2021-02-17 22:49:46.956,51974.2,52125.0,51965.3,52020.9,201.133
2021-02-17 22:49:48.975,51974.2,52125.0,51965.3,52020.9,201.203
2021-02-17 22:49:50.981,51974.2,52125.0,51965.3,52020.9,203.104
2021-02-17 22:49:53.108,51974.2,52125.0,51965.3,52020.0,203.202
2021-02-17 22:49:55.110,51974.2,52125.0,51965.3,52020.0,203.295
2021-02-17 22:49:57.178,51974.2,52125.0,51965.3,52014.7,203.813
2021-02-17 22:49:59.212,51974.2,52125.0,51965.3,52013.8,204.026
2021-02-17 22:50:01.230,51974.2,52125.0,51965.3,52010.1,204.729
2021-02-17 22:50:03.368,51974.2,52125.0,51965.3,52003.9,206.502
2021-02-17 22:50:05.523,51974.2,52125.0,51965.3,52003.1,207.314
2021-02-17 22:50:08.020,51974.2,52125.0,51965.3,52003.1,207.397
2021-02-17 22:50:10.020,51974.2,52125.0,51965.3,52006.7,207.799
2021-02-17 22:50:12.024,51974.2,52125.0,51965.3,52008.4,207.951
2021-02-17 22:50:14.120,51974.2,52125.0,51965.3,52016.0,208.691
2021-02-17 22:50:16.352,51974.2,52125.0,51965.3,52003.7,210.428
2021-02-17 22:50:18.450,51974.2,52125.0,51965.3,52003.7,210.773
2021-02-17 22:50:20.861,51974.2,52125.0,51965.3,52000.0,211.176
2021-02-17 22:50:22.986,51974.2,52125.0,51965.3,52000.0,212.046
2021-02-17 22:50:24.995,51974.2,52125.0,51893.3,51981.4,269.779
2021-02-17 22:50:26.998,51974.2,52125.0,51893.3,52006.7,281.089
2021-02-17 22:50:29.002,51974.2,52125.0,51893.3,52017.3,286.041
2021-02-17 22:50:31.002,51974.2,52125.0,51893.3,52021.1,289.975
2021-02-17 22:50:33.018,51974.2,52125.0,51893.3,52020.9,291.076
2021-02-17 22:50:35.071,51974.2,52125.0,51893.3,52011.9,293.056
2021-02-17 22:50:37.124,51974.2,52125.0,51893.3,52015.6,294.402
2021-02-17 22:50:39.145,51974.2,52125.0,51893.3,52019.0,297.688
2021-02-17 22:50:41.192,51974.2,52125.0,51893.3,52019.0,300.28
2021-02-17 22:50:43.265,51974.2,52125.0,51893.3,52017.0,300.8
2021-02-17 22:50:45.340,51974.2,52125.0,51893.3,52020.0,302.017
2021-02-17 22:50:47.340,51974.2,52125.0,51893.3,52031.8,303.042
2021-02-17 22:50:49.357,51974.2,52125.0,51893.3,52032.2,305.134
2021-02-17 22:50:51.366,51974.2,52125.0,51893.3,52022.1,307.888
2021-02-17 22:50:53.373,51974.2,52125.0,51893.3,52022.1,311.284
2021-02-17 22:50:55.395,51974.2,52125.0,51893.3,52034.1,313.304
2021-02-17 22:50:57.446,51974.2,52125.0,51893.3,52029.1,315.637
2021-02-17 22:51:00.080,51974.2,52125.0,51893.3,52028.6,315.813
2021-02-17 22:51:02.156,51974.2,52125.0,51893.3,52022.5,317.274
2021-02-17 22:51:04.162,51974.2,52125.0,51893.3,52022.5,317.456
2021-02-17 22:51:06.169,51974.2,52125.0,51893.3,52018.2,319.178
2021-02-17 22:51:08.194,51974.2,52125.0,51893.3,52018.4,320.322
2021-02-17 22:51:10.200,51974.2,52125.0,51893.3,52015.6,321.005
2021-02-17 22:51:12.349,51974.2,52125.0,51893.3,52010.7,321.665
2021-02-17 22:51:14.654,51974.2,52125.0,51893.3,52009.8,321.924
2021-02-17 22:51:16.787,51974.2,52125.0,51893.3,52007.5,322.882
2021-02-17 22:51:19.139,51974.2,52125.0,51893.3,52009.8,323.094
2021-02-17 22:51:21.175,51974.2,52125.0,51893.3,52017.2,325.713
2021-02-17 22:51:23.241,51974.2,52125.0,51893.3,52017.2,326.047
2021-02-17 22:51:25.325,51974.2,52125.0,51893.3,52019.3,326.903
